sample_name	animations_gradient	animations_trajectory	body_habitat	body_product	body_site	bodysite	description	dna_extracted	elevation	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	scientific_name	sequencecenter	taxon_id	title
1928.SRS023993.SRX019681.SRR040965	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS023993.SRX019681.SRR040965	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100454	9606	38.98	-77.11	HMP-DACC	FALSE	700100454	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS023995.SRX019681.SRR040907	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS023995.SRX019681.SRR040907	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700100456	9606	38.98	-77.11	HMP-DACC	FALSE	700100456	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS023997.SRX019681.SRR040933	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS023997.SRX019681.SRR040933	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700100458	9606	38.98	-77.11	HMP-DACC	FALSE	700100458	TRUE	1928	subgingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS023999.SRX019681.SRR040915	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS023999.SRX019681.SRR040915	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100460	9606	38.98	-77.11	HMP-DACC	FALSE	700100460	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS023999.SRX020198.SRR042859	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS023999.SRX020198.SRR042859	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100460	9606	38.98	-77.11	HMP-DACC	FALSE	700100460	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024001.SRX019681.SRR040916	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS024001.SRX019681.SRR040916	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100462	9606	38.98	-77.11	HMP-DACC	FALSE	700100462	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024003.SRX019681.SRR042804	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS024003.SRX019681.SRR042804	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100464	9606	38.98	-77.11	HMP-DACC	FALSE	700100464	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024003.SRX020370.SRR043243	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS024003.SRX020370.SRR043243	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100464	9606	38.98	-77.11	HMP-DACC	FALSE	700100464	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024003.SRX020373.SRR043287	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS024003.SRX020373.SRR043287	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100464	9606	38.98	-77.11	HMP-DACC	FALSE	700100464	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024005.SRX019689.SRR041417	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS024005.SRX019689.SRR041417	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100466	9606	38.98	-77.11	HMP-DACC	FALSE	700100466	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024007.SRX019681.SRR040973	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS024007.SRX019681.SRR040973	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100468	9606	38.98	-77.11	HMP-DACC	FALSE	700100468	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024007.SRX020198.SRR042887	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS024007.SRX020198.SRR042887	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100468	9606	38.98	-77.11	HMP-DACC	FALSE	700100468	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024028.SRX019690.SRR041584	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS024028.SRX019690.SRR041584	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700100490	9606	38.98	-77.11	HMP-DACC	FALSE	700100490	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024036.SRX019690.SRR041573	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS024036.SRX019690.SRR041573	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100498	9606	38.98	-77.11	HMP-DACC	FALSE	700100498	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024040.SRX019681.SRR040863	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS024040.SRX019681.SRR040863	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100502	9606	38.98	-77.11	HMP-DACC	FALSE	700100502	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024042.SRX019681.SRR040844	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024042.SRX019681.SRR040844	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100504	9606	38.98	-77.11	HMP-DACC	FALSE	700100504	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024042.SRX020198.SRR042957	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024042.SRX020198.SRR042957	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100504	9606	38.98	-77.11	HMP-DACC	FALSE	700100504	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024044.SRX019681.SRR040960	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS024044.SRX019681.SRR040960	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100506	9606	38.98	-77.11	HMP-DACC	FALSE	700100506	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024046.SRX019681.SRR040938	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS024046.SRX019681.SRR040938	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100508	9606	38.98	-77.11	HMP-DACC	FALSE	700100508	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024048.SRX019681.SRR040887	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS024048.SRX019681.SRR040887	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100510	9606	38.98	-77.11	HMP-DACC	FALSE	700100510	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024050.SRX019681.SRR040845	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS024050.SRX019681.SRR040845	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100512	9606	38.98	-77.11	HMP-DACC	FALSE	700100512	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024052.SRX019681.SRR040930	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS024052.SRX019681.SRR040930	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700100514	9606	38.98	-77.11	HMP-DACC	FALSE	700100514	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024054.SRX019681.SRR040882	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS024054.SRX019681.SRR040882	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700100516	9606	38.98	-77.11	HMP-DACC	FALSE	700100516	TRUE	1928	subgingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024056.SRX019681.SRR042816	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS024056.SRX019681.SRR042816	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100518	9606	38.98	-77.11	HMP-DACC	FALSE	700100518	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024056.SRX020197.SRR042796	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS024056.SRX020197.SRR042796	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100518	9606	38.98	-77.11	HMP-DACC	FALSE	700100518	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024056.SRX020206.SRR043027	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS024056.SRX020206.SRR043027	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100518	9606	38.98	-77.11	HMP-DACC	FALSE	700100518	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024058.SRX019681.SRR040860	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS024058.SRX019681.SRR040860	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100520	9606	38.98	-77.11	HMP-DACC	FALSE	700100520	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024058.SRX020198.SRR043040	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS024058.SRX020198.SRR043040	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100520	9606	38.98	-77.11	HMP-DACC	FALSE	700100520	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024062.SRX019681.SRR040967	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS024062.SRX019681.SRR040967	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100524	9606	38.98	-77.11	HMP-DACC	FALSE	700100524	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024062.SRX020197.SRR042796	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS024062.SRX020197.SRR042796	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100524	9606	38.98	-77.11	HMP-DACC	FALSE	700100524	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024062.SRX020206.SRR042888	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS024062.SRX020206.SRR042888	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100524	9606	38.98	-77.11	HMP-DACC	FALSE	700100524	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024064.SRX019681.SRR040877	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS024064.SRX019681.SRR040877	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100526	9606	38.98	-77.11	HMP-DACC	FALSE	700100526	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024064.SRX020198.SRR042935	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS024064.SRX020198.SRR042935	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700100526	9606	38.98	-77.11	HMP-DACC	FALSE	700100526	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024069.SRX019681.SRR040961	0	NA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	Vaginal_introitus	HMP_SRS024069.SRX019681.SRR040961	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700100534	9606	38.98	-77.11	HMP-DACC	FALSE	700100534	TRUE	1928	mucus	human vaginal metagenome	BI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024071.SRX019681.SRR040950	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS024071.SRX019681.SRR040950	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700100536	9606	38.98	-77.11	HMP-DACC	FALSE	700100536	TRUE	1928	mucus	human vaginal metagenome	BI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024071.SRX020198.SRR042903	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS024071.SRX020198.SRR042903	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700100536	9606	38.98	-77.11	HMP-DACC	FALSE	700100536	TRUE	1928	mucus	human vaginal metagenome	BI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024073.SRX019681.SRR040889	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS024073.SRX019681.SRR040889	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700100538	9606	38.98	-77.11	HMP-DACC	FALSE	700100538	TRUE	1928	mucus	human vaginal metagenome	BI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024094.SRX019686.SRR041232	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS024094.SRX019686.SRR041232	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700100559	9606	38.98	-77.11	HMP-DACC	FALSE	700100559	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024102.SRX019686.SRR041242	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS024102.SRX019686.SRR041242	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100567	9606	38.98	-77.11	HMP-DACC	FALSE	700100567	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024106.SRX019686.SRR041328	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS024106.SRX019686.SRR041328	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100571	9606	38.98	-77.11	HMP-DACC	FALSE	700100571	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024108.SRX019686.SRR041209	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024108.SRX019686.SRR041209	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100573	9606	38.98	-77.11	HMP-DACC	FALSE	700100573	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024108.SRX019699.SRR041881	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024108.SRX019699.SRR041881	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100573	9606	38.98	-77.11	HMP-DACC	FALSE	700100573	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024108.SRX020202.SRR042815	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024108.SRX020202.SRR042815	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100573	9606	38.98	-77.11	HMP-DACC	FALSE	700100573	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024108.SRX020211.SRR042867	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS024108.SRX020211.SRR042867	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100573	9606	38.98	-77.11	HMP-DACC	FALSE	700100573	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024110.SRX019686.SRR041324	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS024110.SRX019686.SRR041324	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100575	9606	38.98	-77.11	HMP-DACC	FALSE	700100575	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024112.SRX019686.SRR041295	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS024112.SRX019686.SRR041295	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100577	9606	38.98	-77.11	HMP-DACC	FALSE	700100577	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024114.SRX019686.SRR041245	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS024114.SRX019686.SRR041245	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100579	9606	38.98	-77.11	HMP-DACC	FALSE	700100579	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS024116.SRX019686.SRR041237	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS024116.SRX019686.SRR041237	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700100581	9606	38.98	-77.11	HMP-DACC	FALSE	700100581	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
